College Name,Subject,Topics Covered
Delhi Technological University,Natural Language Processing,". Introduction, The study of Language, Introduction to NLP, Regular Expression, Finite State Automata, Evaluating Language Understanding Systems, Different levels of Language Analysis, Representations and Understanding, Linguistic Background. . Grammars and Parsing, Top-Down and Bottom-Up Parsers, TransitionNetwork Grammars, Top-Down Chart Parsing, Feature Systems and Augmented Grammars, Morphological Analysis and the Lexicon, Parsing with Features, Augmented Transition Networks. . Grammars for Natural Language, Auxiliary Verbs and Verb Phrases, Movement Phenomenon in Language, Handling questions in Context-Free Grammars, Hold mechanisms in ATNs, Human preferences in Parsing, Encoding uncertainty, Deterministic Parser. . Ambiguity Resolution, Statistical Methods, Probabilistic Language Processing, Estimating Probabilities, Part-of-Speech tagging, Obtaining Lexical Probabilities, Probabilistic Context-Free Grammars, Dependency Parsing, Best First Parsing, Semantics and Logical Form, Word senses and Ambiguity, Encoding Ambiguity in Logical Form. . Advanced Features and Syntax, Features and Unification, Feature structures – Unification of feature structures – Features structures in the grammar – Implementing unification – Parsing with unification constraints – Types and Inheritance. Lexicalized and Probabilistic Parsing, Probabilistic context-free grammar – problems with PCFGs – Probabilistic lexicalized CFGs – Dependency Grammars – Human parsing. Application of NLP, Intelligent Work Processors, Machine Translation, User Interfaces, Man-Machine Interfaces, Natural language Querying Tutoring and Authoring Systems, Speech Recognition Commercial use of NLP, SemanticInterpretation, Information Retrieval."
Delhi Technological University,Intrusion Detection & Information  Warfare,". Introduction, Introduction to Intrusion Detection and Snort, Network Traffic Analysis Working with Snort Rules, Plugins, Preprocessors and Output Modules, Using Snort with MySQL, Using ACID and Snort Snarf with Snort, Miscellaneous Tools, Intrusion Prevention. . Intrusion detection techniques, techniques to provide privacy in Internet Application and protecting digital contents (music, video, software) from unintended use, authentication. . System and Application Security- mail security (PGP etc) file System security, program and security, memory security, Sandboxing. . Security threads protection intruders, Viruses-trusted system. Secure programming languages- concepts structured multiprogramming, shared classes, cooperating sequential processes, structure of the multiprogramming system RC- software. Information Warfare, offensive information warfare, defensive information warfare. . Key management in Group communication systems, Router security, Denial of service and side-channel attacks, Intrusion detection systems, Intrusion detection techniques-centralized and distributed."
Delhi Technological University,Web Technology,". Inter-Networking, Internet, Growth of Internet, Owners of the Internet, Anatomy of Internet, APRANET and Internet history of the World Web, Basic Internet Terminology, Net etiquette. Working of Internet, Packet switching technology, Internet Protocols, TCP/IP, Router. Internet Addressing Scheme, Machine Addressing (IP address), E-mail Address, Resource Addresses. . Internet Applications, E-mail, file transfer (FTP), telnet, usenet, Internet chat, Web. . Evolution of Web, Web ., Hypertext & linking documents, Client-Server, peer-to-peer, Web Browser (Lynx, Mosiac, Netscape, Internet Explorer, Firefox, and Safari, the mobile web), Impact, Opportunities & Challenges.Web ., From . to ., Framework, Technologies, Client-side & server-side, Web . development technologies, Examples, social networking sites, blogs, wikis, video sharing sites, hosted services(web services, location-based services), web applications, mashups & folksonomies, Practical Usage.Web ., Semantic Web, From Web . to Web . . Web Development, Phases, Web Page, Website, and Web Application, Example, Technology Framework for development.cClient-side technology, HTML (HTML ).Client-side scripting, JavaScript. Server-side technology, PHP.Server-side scripting, Server-side JavaScript.Web application development frameworks, Django& Ruby on Rails.Web Database, Database Connectivity, Database-to-web connectivity. . Web Search and Mining, Web IR System, Search Engines, Web Crawling, Search Engine Optimization, Web Analytics, Web Mining Taxonomy, Web Mining Framework, Social Web Mining.Text Mining, Opinion Mining, Recommendation System, Topic Detection and Tracking."
Delhi Technological University,Parallel Computer Architecture,". Introduction, Introduction to parallel computing, need for parallel computing, parallel architectural classification schemes, Flynn’s, Fang’s classification, performance of parallel processors, distributed processing, processor and memory hierarchy, cache & shared memory, introduction to super scalar architectures, quantitative evaluation of performance gain using memory, cache miss/hits. . Multi-core Architectures, Introduction to multi-core architectures, issues involved into writing code for multi-core architectures, development of programs for these architectures, program optimizations techniques, building of some of these techniques in compilers, Open MP and other message passing libraries, threads, mutex etc. . Multi-threaded Architectures Parallel computers, Instruction level parallelism (ILP) vs. thread level parallelism (TLP), Performance issues, Brief introduction to cache hierarchy and communication latency, Shared memory multiprocessors, General architectures and the problem of cache coherence, Synchronization primitives, Atomic primitives, locks, ticket, array, barriers, central and tree, performance implications in shared memory programs, Chip multiprocessors, Why CMP (Moore’s law, wire delay), shared L2 vs. tiled CMP, core complexity, power/performance, Snoopy coherence, invalidate vs. update, MOESI, performance trade-offs, pipelined snoopy bus design, Memory consistency models, WO/WC, Chip multiprocessor case studies, Intel Montecito and dual-core, Pentium4, IBM Power4, Sun Niagara10 . Compiler Optimization Issues Introduction to optimization, overview of parallelization, Shared memory programming, introduction to Open MP, Dataflow analysis, pointer analysis, alias analysis, Data dependence analysis, solving data dependence equations (integer linear programming problem), Loop optimizations, Memory hierarchy issues in code optimization. Operating System Issues Operating System issues for multiprocessing Need for pre-emptive OS, Scheduling Techniques, Usual OS scheduling techniques, Threads, Distributed scheduler, Multiprocessor scheduling, Gang scheduling, Communication between processes, Message boxes, Shared memory, Sharing issues and Synchronization, Sharing memory and other structures, Sharing I/O devices, Distributed Semaphores, monitors, spin-locks, Implementation techniques on multi-cores, Open MP, MPI and case studies8 . Applications Case studies from Applications, Digital Signal Processing, Image processing, Speech processing."
Delhi Technological University,Intellectual Property Rights,". Introduction, Concept of IPR, Historical development, kinds of IPR, brief description of patent, trademark, copyright, industrial design, importance of IPR, IPR authorities. . PATENTS, Introduction, Indian Patent Act &, Protectable subject matter--patentable invention, Procedure for obtaining patent, Provisional and complete specification Rights conferred on a patentee, transfer of patent, Revocation and surrender of patents, Infringement of patents, Action for infringement, Patent agents, Patent in computer programs. . Trademark, Statutory authorities, principles of registration of trademarks, rights conferred by registration of trademarks, Infringement of trademarks and action against infringement, procedure of registration and duration, licensing in trademark7 . Copyright, Author and ownership of copyright, rights conferred by copyright, term of copyright, assignment/licence of copyright, Infringement of copyright, remedies against infringement of copyright, registration of copyright, copyright enforcement and societies7 . Industrial design, The design act-, registerability of a design, procedure of registration of a design, piracy of a registered design, Case law on designs6 . International IPR & case laws, World intellectual property organization, TRIPS, Copyright societies, international IPR dispute resolution mechanism. Case laws."
Delhi Technological University,Bioinformatics,". The Biologist & Internet, Internet basics, World Wide Web, and Introduction to Primary & Secondary database, GenBank, and ACDEB. Structure Databases, Introduction to structures, Structure file formats, Visualizing structural information, Database structure viewers, Introduction to the NCBI database, SeqIDS, Seq. Annot, Annotating the sequence, Seqdiscr, Describing the sequence. . Information Retrieval from Biological Databases & submission of DNA Sequences to the Databases, Retrieving database entries, Integrated information retrieval, The ENTREZ system, sequence databases beyond NCBI, Medical Databases, Where to submit nucleotide sequences, How to submit on the World Wide Web, How to submit with sequin, Molecular modeling8 . Sequence Alignment and Database Searching, Introduction, Evolutionary basis of sequence alignment, Optimal alignment methods, Substitution scores & gap penalties, Statistical significance of alignments, Database similarity searching, FASTA, BLAST, Low complexity regions, Repetitive elements. . Multiple Sequence Alignment & Genome Mapping, Progressive alignment methods, Motifs and patterns, Probe, Presentation methods, Abscript, Different types of maps, physical, genetical, etc. Synteny, Human genome project, Application of genome mapping, Chromosome maps. . Predictive Methods Using Nucleotide & protein Sequences, Framework, marking repetitive DNA, Database search, Codon bias detection, Detecting function sites in the DM, Protein identity based on composition."
Delhi Technological University,Software Testing,". Introductory concepts, Verification &Validation Terminologies like Goals, Objectives, Limitations, Approaches & Applicability. . Software Testing, Testing Process, Limitations of Testing, Testing activities. Levels of Testing, Unit Testing, Integration Testing, System Testing, Debugging, Domain Testing, Regression Testing, Stress Testing, Slice based testing. . Verification Testing, Verification Methods, SRS Verification, Software Design Document Verification, Code Reviews, User Documentation Verification, Software Project Audits. Functional Testing techniques, Boundary Value Analysis, Equivalence Class Testing, Decision Table Based Testing, Cause Effect Graphing Technique. . Structural Testing, Path testing, DD-Paths, Cyclomatic Complexity, Graph Metrics, Data Flow Testing, Mutation testing. Object Oriented Testing, Class Testing, GUI Testing. . Testing Activities, Levels of Testing, DebuggingSoftware Testing Tools Taxonomy, Methodology to evaluate automated testing. Using tools, Load Runner, Win runner and Rational Testing Tools, Java Testing Tools, JMetra, JUNIT Cactus and other recent tools. . Advanced Topics on Testing, Prioritizing the Test-cases, Testing Web Applications, Automated Test Data Generation."
Delhi Technological University,Nomadic Computing,". Introduction, issues in mobile computing, overview of wireless telephony, cellular concept, air-interface, channel structure, location management, hierarchical, handoffs, channel allocation in cellular systems, Cellular telephone, Digital Cellular Standards, Call Routing in GSM, Satellite Technology, CDMA and GPRS. . Wireless Networking, Wireless LAN Overview, MAC issues, Frame types, addressing, IEEE . standards, Blue Tooth, Architecture, Layers and protocols, Wireless multiple access protocols, TCP over wireless, Wireless applications, data broadcasting, Mobile IP, protocol stack, application environment, applications, WAP application environment(WAE), WTP and WTLS9 Data management issues, data replication for mobile computers, Replication through data allocation, User profile replication scheme, optimistic replication and active replication, adaptive clustering for mobile wireless networks, File system, Disconnected operations. . Mobile Agents computing, Introduction, Advantages, Application Domains, security and fault tolerance, Protecting server, code signalling, Firewall approach, security techniques and algorithms, Diffie-Hellman, transaction processing in mobile computing environment, Structure, properties, Data consistency, Transaction relation, Recovery and wireless data Dissemination. . Ad Hoc networks, localization, Routing protocols, Global state routing (GSR), Destination sequenced distance vector routing (DSDV), Fisheye state routing(FSR), Dynamic source routing (DSR), Route Discovery, Route Repair/Reconstruction, Establishment, Maintenance, Ad Hoc on demand distance vector routing (AODV). File Directories, File Sharing, Implementation Issues9 . Temporary ordered routing algorithm (TORA), Quality of Service in Ad Hoc Networks, and applications."
Delhi Technological University,Computer Vision,". Image Formation Models, Monocular imaging system, Orthographic & Perspective Projection, Cameras – lenses, projections, sensors, Radiometry –Measuring Light, light and surfacesRepresentation – color spaces, Camera model and Camera calibration, Binocular imaging systems, Sources, Shadows and Shading. . 2D/3D Vision, Filters, Binary Images, Features, Edge Detection, Texture, Shape, Segmentation, Clustering, Model Fitting, Probabilistic, 3D Vision, Multiview geometry, Stereo, Shape from X, 3D data6 Image Processing and Feature Extraction, Image representations (continuous and discrete), Linear Filters, Edge detection. . Motion Estimation, Regularization theory, Optical computation, Stereo Vision, Motion estimation, Structure from motion. . Shape Representation and Segmentation, Deformable curves and surfaces, Snakes and active contours, Level set representations, Fourier and wavelet descriptors, Medial representations, Multi-resolution analysis. . Object recognition, Hough transforms and other simple object recognition methods, Shape correspondence and shape matching, Principal component analysis, Shape priors for recognition8"
Delhi Technological University,Embedded Systems,". Introduction Evolution of embedded systems &their applications, architectural diversity for embedded system development. . Techniques and tools for embedded software development Embedded Programming principles, Instruction Set Architectures for embedded software development, arithmetic and logical, program control, string instructions, special or privileged instructions. . Interrupt system, Input-output programming, Memory management, Using High level languages for embedded programming, structured and Object Oriented Programming. . Re-configurable FPGA for embedded computing R-FPGA and hardware software development, issues in Reconfigurable computing, placement and scheduling techniques. . Design of digital systems on FPGAs, fault tolerant design on FPGAs, Re-targetable assembling and compilation. . Applications Specific applications, Emerging trends."
Delhi Technological University,Semantic Web and Web Mining,". Introduction, The Semantic Web Roadmap, evolution of Web Documents, Semantic Search Techniques. . XML Languages, Detailed study of XML language & application to Web based developments. . Describing Web Resources, Resource Description Framework (RDF), Taxonomies, Ontologies, Web Ontology Language (OWL), Design process of ontology, Annotation. . Advanced Topics, Semantic Applications & Power, Latest on Semantic Web, Future Directions, W3C Consortium, Case studies in different application."
Delhi Technological University,Software Quality & Metrics,". Software Quality Assurance Framework, What is Quality? Software Quality Assurance, Components of Software Quality Assurance, Software Quality Assurance Plan. Steps to develop and implement a Software Quality Assurance Plan. . Quality Standards, ISO and Comparison ISO Standards, Malcolm Balridge, Sigma, Software Quality Models. . Measurement in Software Engineering, scope of software metrics, Basics of Measurement, Measuring External Product Attributes, Modeling Software Quality, Measuring aspects of quality, Framework for Software Measurement, Measuring Internal Product Attributes, Size and Structure, Aspects of Software Size, Length, Reuse, Functionality, Complexity, Types of Structural Measures, Modularity and information flow attributes. Software Quality Assurance Metrics and Measurement, Software Quality Metrics, Product Quality metrics, Process Quality Metrics, Metrics for Software Maintenance, Software Quality metrics methodology, Object Oriented Metrics in quality. . Software Quality Estimation Tools, Desirable features in software Quality estimation tools, Study of some existing Tools for quality estimation. . Computer Aided Quality Engineering (CAQE) Concepts, Design Techniques for CAQE."
Delhi Technological University,Enterprise & Java programming,". . Collections, Collection Interfaces, Concrete Collections, Collections Framework. Multithreading, Creating and running thread, Multiple thread synchronization, Thread communication, Thread group, Thread priorities, Daemon Thread, Life Cycle ofThread. Fundamentals in Networking, Sockets in Java - Internet Addressing - DNS – Ipv4, IPv6- URL class - TCP/IP and Datagram. The interfaces and classes for networking, Interfaces and classes of java.net package, InetAddress class, IP address scope - Host name resolution - Methods of InetAddress class, Program to look up the IP addresses for a hostname - Factory methods - Creating and using Sockets, Socket class - constructors and methods of Socket class. Creating TCP servers &clients, TCP/IP server sockets - Constructors and methods of ServerSocket class - Program to create a TCP/IP server and client. Handling URL, URL class - constructors and methods of URL class -URLConnection class - fields of URLConnection class - methods of URLConnection class. Working with Datagrams, DatagramPacket - Constructors for DatagramPacket class - Methods of DatagramPacket class - creating Datagram server and client. JDBC Package, JDBC – JDBC versus ODBC – Types of JDBC drivers – Connection – Statement – PreparedStatement.ResultSet, Fields of ResultSet – Methods of ResultSet – Executing a query - ResultSetMetaData – DatabaseMetaData. Datatypes in JDBC, Basic datatypes in JDBC – Advanced datatypes in JDBC – fields of Statement – methods of Statement – CallableStatement Interface – BatchUpdates6 Servlets, Using Servlets - Servlet Package - Servlet lifecycle - init() method - service() method, doGet() method, doPost() method and destroy() method . Classes and interfaces of Servlet, Servlet - GenericServlet - ServletConfig - ServletContext - ServletException - ServletInputStream - ServletOutputStream - ServletRequest – ServletResponse. Classes and interfaces of HttpServlet, HttpServlet - HttpServletRequest - HttpServletResponse - Reading HTML form data from Servlets - Response Headers - Response Redirection. Handling Servlets, Servlet Chaining - HttpUtils - Database access with JDBC inside servlet. State and Session management, Cookies - HttpSession - Server Side includes - Request forwarding – RequestDispatcher. Concepts of Java Beans, Java Beans - Advantage of Java Beans - Reflection and Introspection - Customizers – Persistence. Developing Java Beans, Bean Developer Kit (BDK) - Creating a Java Bean - Creating a Bean Manifest file - Creating a Bean JAR file. Controls and Properties of a Bean, Adding controls to Beans - Giving Bean Properties - BeanInfo interface - SimpleBeanInfo class. Types of Properties, Design pattern for Properties, Simple properties - Indexed Properties, Descriptor Classes - Giving Bean methods - Bound and Constrained Properties - Property Editors. Components of EntrepriseBeans, Distributed Multitiered Applications -J2EE components, J2EE clients, Web components, J2EE containers. Developing an Enterprise Bean, Packaging - Enterprise JavaBeans Technology - Enterprise Bean - Contents of an Enterprise Bean. Session Bean, Stateful session bean – life cycle of stateful session bean - Stateless session bean – life cycle of stateless session – ejbCreate methods – Business methods – Home interface – Remote interface – Running the session bean. Entity Bean, Persistence - Bean managed Persistence - Container Managed Persistance - Shared Access - Primary key – Relationships. Message Driven Bean, life cycle of message driven bean – onMessage method."
Delhi Technological University,E-Commerce and ERP,". . Introduction, Definition of Electronic Commerce, E-Commerce, technology and prospects, incentives for engaging in electronic commerce, needs of E-Commerce, advantages and disadvantages, framework, Impact of E-commerce on business, E-Commerce Models. . Network Infrastructure for E- Commerce, Internet and Intranet based E-commerce- Issues, problems and prospects, Network Infrastructure, Network Access Equipments, Broadband telecommunication (ATM, FRAME RELAY). Mobile Commerce, Introduction, Wireless ApplicationProtocol, WAP technology, Mobile Information device. Web Security, Security Issues on web, Importance ofFirewall, components of Firewall, Transaction security, Emerging client server, Security Threats, Network Security, Factors to consider in Firewall design, Limitation of Firewalls. . Electronic Payments, Overview, The SET protocol, Payment Gateway, certificate, digital Tokens, Smart card, credit card, magnetic strip card, E-Checks, Credit/Debit card based EPS, online Banking. EDI Application in business, E- Commerce Law, Formsof Agreement, Govt. policies and Agenda. . ERP Introduction, Benefits, Origin, Evolution and Structure, Conceptual Model of ERP, The Evolution of ERP, The Structure of ERP. Business Process Reengineering, Data ware Housing, Data Mining, Online Analytic Processing(OLAP), Product Life Cycle Management(PLM), Supply chain Management. . ERP Marketplace and Marketplace Dynamics, Market Overview, Marketplace Dynamics, The Changing ERP Market. ERP- Functional Modules, Functional Modules of ERP Software, Integration of ERP, Supply chain and Customer Relationship Applications. ERP Implementation Basics, ERP Implementation Life Cycle, Role of SDLC/SSAD, Object Oriented Architecture, Consultants, Vendors and Employees, ERP & E-Commerce, Future Directives- in ERP, ERP and Internet."
Delhi Technological University,Cryptography and Information  Security,". . Introduction, Need for security, Introduction to security attacks, services and mechanism, introduction to cryptography, Conventional Encryption, Conventional encryption model, classical encryption techniques- substitution ciphers and transposition ciphers, cryptanalysis, stereography, stream and block ciphers, Intruders, Viruses and related threads. . Modern Block Ciphers, Block ciphers principals, Shannon’s theory of confusion and diffusion, Fiestal structure, data encryption standard(DES), strength of DES, crypt analysis of DES, block cipher modes of operations, triple DES, IDEA encryption and decryption, strength of IDEA, key distribution. Introduction to graph, ring and field, prime and relative prime numbers, modular arithmetic, Fermat’s and Euler’s theorem, primarily testing, Euclid’s Algorithm, Chinese Remainder theorem, discrete logarithms, Principals of public key crypto systems, RSA algorithm, security of RSA, key management, Diffle-Hellman key exchange algorithm, introductory idea of Elliptic curve cryptography, Elganel encryption8 . Message Authentication and Hash Function, Authentication requirements, authentication functions, message authentication code (MAC), hash functions, security of hash functions and MACS, MD5 message digest algorithm, Secure hash algorithm(SHA), Public Key Infrastructure(PKI), Digital Certificate, private key management, Digital Signatures, authentication protocols, digital signature standards (DSS), proof of digital signature algorithm. . Authentication Applications, Kerberos and X., directory authentication service, password, challenge-response, biometric authentication, electronic mail security-pretty good privacy (PGP), S/MIME. . IP Security, Architecture, Authentication header, Encapsulating security payloads, combining security associations, key management.Web Security, Secure Socket Layer(SSL) and transport layer security, Secure Electronic Transaction (SET), Electronic money, WAP security, firewall design principals, Virtual Private Network (VPN) security."
Delhi Technological University,Operating System,". . Introduction, Operating system and function, Evolution of operating system, Batch, Interactive, Time Sharing and Real Time System, System protection. Operating System Structure, System Components, System structure, Operating System Services. . Concurrent Processes, Process concept, Principle of Concurrency, Producer Consumer Problem, Critical Section problem, Semaphores, Classical problems in Concurrency, Inter Process Communication, Process Generation, Process Scheduling.CPU Scheduling, Scheduling Concept, Performance Criteria of Scheduling Algorithm, Evolution, Multiprocessor Scheduling. Deadlock, System Model, Deadlock Characterization, Prevention, Avoidance and Detection, Recovery from deadlock combined approach. . Memory Management, Base machine, Resident monitor, Multiprogramming with fixed partition, Multiprogramming with variable partition, Multiple base register, Paging, Segmentation, Virtual memory concept, Demand paging, Performance, Paged replacement algorithms, Allocation of frames, Thrashing, Cache memory organization, Impact on performance. . I/O Management & Disk Scheduling, I/O devices and organization of I/O function, I/O Buffering, DISK I/O, Operating System Design Issues. File System, File Concept, File Organization and Access Mechanism, File Directories, File Sharing, Implementation Issues9 . Case Studies, Windows, Linux and Unix"
Delhi Technological University,Intellectual Property Rights,". . Introduction, Concept of IPR, Historical development, kinds of IPR, brief description of patent, trademark, copyright, industrial design, importance of IPR, IPR authorities. PATENTS, Introduction, Indian Patent Act &, Protectable subject matter--patentable invention, Procedure for obtaining patent, Provisional and complete specification Rights conferred on a patentee, transfer of patent, Revocation and surrender of patents, Infringement of patents, Action for infringement, Patent agents, Patent in computer programs. Trademark, Statutory authorities, principles of registration of trademarks, rights conferred by registration of trademarks, Infringement of trademarks and action against infringement, procedure of registration and duration, licensing in trademark7 Copyright, Author and ownership of copyright, rights conferred by copyright, term of copyright, assignment/licence of copyright, Infringement of copyright, remedies against infringement of copyright, registration of copyright, copyright enforcement and societies7 Industrial design, The design act-, registerability of a design, procedure of registration of a design, piracy of a registered design, Case law on designs6 International IPR & case laws, World intellectual property organization, TRIPS, Copyright societies, international IPR dispute resolution mechanism. Case laws."
Delhi Technological University,Database Management  System,". . Introduction, Data base system concepts and its architecture, Data models schema and instances, Data independence and data base language and interface, Data definition languages, DML. Overall data base structure. Data modeling using Entity Relationship Model, E.R. model concept, notation for ER diagrams mapping constraints, Concept of super key, candidate key, primary key generalizations, Aggregation, reducing ER diagrams to tables, extended ER model. . Relational Data Model and Language, Relational data model concepts, integrity constraints, Keys domain constraints, referential integrity, assertions, triggers, foreign key relational algebra, relational calculus, domain and tuple calculus, SQL data definition queries and updates in SQL. . Data Base Design, Functional dependencies, normal forms, 3NF and BCNF, multi-valued dependencies fourth normal forms, join dependencies and fifth normal forms. Inclusion dependencies, loss less join decompositions, normalization using FD, MVD and JDs, alternatives approaches to database design. . File Organization, Indexing and HashingOverview of file organization techniques, Indexing and Hashing- Basic concepts, Static Hashing, Dynamic Hashing, Ordered indices, Multi-level indexes, B-Tree index files, B+- Tree index files, Buffer managementTransaction processing concepts, Transaction processing system, schedule and recoverability, Testing of serializability, Serializability of schedules, conflict & view serializable schedule, recovery from transaction failures, deadlock handling. Concurrency Control Techniques, Locking Techniques for concurrency control, time stamping protocols for concurrency control, concurrency control in distributed systems. multiple granularities and multi-version schemes. Case Studies, Commercial databases, Oracle, Postgress, MySQL"
Delhi Technological University,Mechatronics,". . Introduction, Basic Definitions and key elements of Mechatronics, Mechatronic Design Approach, Functions of Mechatronic Systems, Ways of Integration, Information Processing Systems (BasicArchitecture and hardware and Software trade-offs, Concurrent Design Procedure for Mechatronic Systems6 . System Interfacing, Instrumentation, and Control Systems, Input and output Signals of a Mechatronic System, Signal Conditioning and microprocessor control, Microprocessor-Based Controllers and Microelectronics, Programmable Logic Controllers6 . Introduction to Micro- and Nanotechnology, Micro-actuators, Micro-sensors, Nanomachines. Modeling Electromechanical Systems, Models for Electromechanical Systems, Rigid Body Models, Basic Equations of Dynamics of Rigid Bodies, Simple Dynamic Models, Elastic System Modeling, Dynamic Principles for Electric and Magnetic Circuits, Earnshaw’s Theorem and Electromechanical Stability10 . The Physical Basis of Analogies in Physical System Models, The Force-Current Analogy, Across and Through Variables, Maxwell’s Force-Voltage Analogy, Effort and Flow Variables, A Thermodynamic Basis for Analogies6 . Introduction to Sensors and Actuators, Characteristics of Sensor and Actuator Time and Frequency Measurement, The Role of Controls an modelling in Mechatronics, Integrated Modeling, Design, and Control Implementation, Special Requirements of Mechatronics that Differentiate from Classic Systems and Control Design, Modeling as Part of the Design Process, Modeling of Systems and Signals6 . Design Optimizationof Mechatronic Systems, Optimization Methods, Principles of Optimization, ParametricOptimization, General Aspects of the OptimizationProcess, Types of Optimization Methods, Selection of aSuitable Optimization Method, Optimum Design of Induction Motor (IM), IM Design Introduction, Classical IM Design, Use of a Neuron Network for the Identification ofthe Parameters of a Mechanical dynamic system, Mechatronics and Computer Modelingand Simulation, Mechatronics and the Real-Time useof Computers, Communications andComputer Networks, Control withEmbedded Computersand ProgrammableLogic Controllers8"
Delhi Technological University,Computer Vision,". . Introduction to computer vision, Role of Artificial intelligence and image processing in Computer Vision, Industrial Machine Vision applications, System architecture. Visual Sensors, Camera sensors, Kinect sensor, Camera interfaces and video standards, Characteristics of camera sensors commercially available cameras. Camera Calibration, Interior, exterior calibration and rectification using Tsai’s Calibration method. Basics of image processing – Pixel representations histograms, transforms, colour filters, noise removal, Geometry, Math methods -linear algebra, vectors, rotations, Stereo – Epi-polar geometry, correspondence, triangulation, Disparity maps .Basics of video processing – Background subtraction techniques – frame differencing, Gaussian Mixture Modelling (GMM), Object localization and processing, - Contours, edges, lines, skeletons. . Image representation, Local Wavelet basis (multiscale), Global Fourier basis(Frequency), Adaptive basis (PCA and ICA), Adaptive basis(discriminants) Basics of Object detection – Template matching, Cascade classifiers. . Object Recognition, Object Modeling, Bayesian Classification, Feature Selection and Boosting, Scene and Object Discrimination. . Motion and Tracking, Motion detection and tracking of point features, optical flow, SIFT. Tracking- Kalman filter, Particle Filter, Comparison of deterministic and probabilistic methods condensation, tracking humans, multi-frame reconstruction under affine and perspective projection geometry. . Introduction to Computer Vision programming libraries, MATLAB/OpenCV.advantages and disadvantages of each ."
Delhi Technological University,Embedded Systems,". . Overview of Embedded Systems, Characteristics of Embedded Systems. Comparison of Embedded Systems with general purpose processors. General architecture and functioning of micro controllers. PIC and micro controllers, Architecture, memory interfacing, interrupts, instructions, programming and peripherals . . ARM, instructions and Assembly Language programming. Exception processing and pipeline architecture and applications. Digital Signal Processors, DSP Architecture, DSP applications, algorithms, data path, memory, addressing modes, peripherals. TI and Sharc family of DSP processors. . System On Chip, Evolution, features, IP based design, TI OMAP architecture and peripherals. Digital Multimedia processor, Architecture and peripherals. . SRAM, DRAM working and organization. Interfacing memory with ARM . Elements of Network Embedded Systems4 . RTOS, RT-Linux introduction, RTOS kernel, Real-Time SchedulingBus structure, Time multiplexing, serial, parallel communication bus structure. Bus arbitration, I2C and SPI Buses."
Delhi Technological University,Digital Image Processing,". . Introduction to Image processing, fundamental steps in DIP, concept of visual information, image formation model, image sampling and quantization, digital image representation, spatial and gray level resolution, relationship between pixels, application of image processing system. . Introduction to Multidimensional signals and systems, 2D-Signals, 2D systems, classification of 2D system, 2D convolution, 2D Z-transform, Image Transform, 2D-DFT, discrete cosine, discrete sine, Walsh, Hadamard, Slant, Hough, Radon, Ridgelet. . Image enhancement, Spatial domain, linear transformation, image negative, grey level shifting, non-linear transformation, logarithmic transformation, exponential transformation, grey level slicing, bit plane slicing, image averaging, mask processing, histogram manipulations, histogram thresholding, histogram stretching, histogram equalization, noise removing filters, smoothing filters, sharpening filters. Enhancement in Frequency Domain, ideal low pas filter, Butterworth low pass filter, ideal high pass filters, Butterworth high pass filter, band pass filter, Gaussian filters, Homomorphic filtering. . Image restoration, degradation model, noise models, restoration in presence of noise, periodic noise removal in frequency domain, notch filters, inverse filtering, Wiener filtering. Introduction to Morphological Image Processing operations, dilation and erosion, opening and closing, hit-or-miss transformation, boundary extraction, region filling, extraction connected components, convex hull, thinning, thickening, skeletons, pruning. . Introduction to various colour models, and YCbCr. Concept of image compression, Image Segmentation, detection of discontinuities, edge linking and boundary detection, thresholding, region based segmentation, use of motion in segmentation."
Delhi Technological University,VLSI Design,". . Introduction to VLSI, Manufacturing process of CMOS integrated circuits, CMOS n-well process design rules, packaging integrated circuits, trends in process technology.MOS transistor, Energy band diagram of MOS system, MOS under external bias, derivation of threshold voltage equation, secondary effects in MOSFETS6 . MOSFET scaling and small geometry effects, MOScapacitances, Modeling of MOS transistors using SPICE, level I II and equations, capacitance models.The Wire, Interconnect parameters, capacitance, resistanceand inductance.Electrical wire models, The ideal wire, the lumpedmodel, the lumped RC model, the distributed RC model, the transmission line model, SPICE wire models. . MOS inverters, Resistive load inverter, inverter with n-type MOSFET load, CMOS inverter, Switching Threshold, Noise Margin, Dynamic behavior of CMOS inverter, computing capacitances, propagation delay, Dynamic power consumption, static power consumption, energy, and energy delay product calculations, stick diagram, IC layout design and tools. Designing Combinational Logic Gates in MOS and CMOS, MOS logic circuits with depletion MOS load.Static CMOS Design, Complementary CMOS, Ratioedlogic, Pass transistor logic, BiCMOS logic, pseudo nMOS logic, Dynamic CMOS logic, clocked CMOS logic CMOS domino logic, NP domino logic, speed and power dissipation of Dynamic logic, cascading dynamic gates. . Designing sequential logic circuits, Timing matrices for sequential circuits, classification of memory elements, static latches and registers, the bistability principle, multiplexer based latches, Master slave Edge triggered register, static SR flip flops, dynamic latches and registers, dynamic transmission gate edge triggered register, the C2MOS register8 . Pulse registers, sense amplifier based registers, Pipelining, Latch verses Register based pipelines, NORA-CMOS. Two-phase logic structure, VLSI designing methodology –Introduction, VLSI designs flow, Computer aided design technology, Design capture and verification tools, Design Hierarchy Concept of regularity, Modularity & Locality, VLSI design style, Design quality."
