College Name,Subject,Topics Covered,College,Subject Code,Subject Name,Cluster
KIIT,CS3100 - Course Objectives:,"Machine learning, What and why Types of Machine Learning, Supervised Learning, Unsupervised Learning, The Curse of dimensionality, Over and under fitting, Model selection, Error analysis and validation, Parametric vs non, parametric models Machine Learning, Types of Machine Learning, Classification models, Na ve Bayes Classifier, Decision trees, Support Vector Machines, KNN model, Dimensionality reduction, PCA Clustering, Clustering approaches, Mean Shift clustering, Clustering data points and features, clustering, Multi, view clustering, Means clustering, medians clustering, Expectation Maximization EM Neural Networks, Neural networks, Biological motivation for Neural Network, Neural network Representation, Perceptron, Feed forward networks, Multilayer Networks and Back Propagation Algorithms, Hidden layer representation, Application of neural network Applications and Tools, Linear models for regression, Reinforcement Learning, Machine Learning Tools, Engineering applications Course Outcomes, Upon completion of the course, the students will be able to, Solve typical machine learning problems, Apply the concept of regression methods, classification methods and clustering methods, Implement algorithms using machine learning tools, world applications Textbooks, 1 Kevin P Murphy, Probabilistic Machine Learning, The MIT Press, 2023 2 Ethem Alpaydin, Fourth Edition, MIT Press, 2010",KIIT_Final_Cleaned,,,4
KIIT,CS3000 - Course Objectives:,"Definition, Future of Artificial Intelligence, Characteristics of Intelligent Agents, Typical Intelligent Agents, Problem solving Methods, Search Strategies, Uninformed, Informed, Heuristics, Local Search Algorithms and Optimization Problems, Searching with Partial Observations, Backtracking Search, Performance of search algorithms Knowledge Representation, First Order Predicate Logic, Unification, Forward Chaining, Backward Chaining, Resolution, Knowledge Representation using First order Predicate logic, Reasoning Systems Planning, Planning with state, space search, Partial, order planning, Planning graphs, planning and acting in the real world, Plan generation systems Uncertain Knowledge and Reasoning, Uncertainty, Review of probability, Probabilistic Reasoning, Bayesian networks, Inferences in Bayesian networks, Temporal models, Hidden Markov models Course Outcomes, Discover the concepts, applications, and the theory underlying AI, Identify problems that are amenably solved by AI methods, Discuss the uncertain knowledge on reasoning concepts in AI, 1 Stuart Russel, Peter Norvig, Artificial Intelligence A Modern Approach, Fourth Edition, Pearson Education, 2022",KIIT_Final_Cleaned,,,4
KIIT,CS2100 - Course Objectives:,"Classes of computers, Defining Computer Architecture, Trends in Technology, Trends in Power and Energy in Integrated Circuits, Trends in Cost, Dependability, Measuring, Reporting and Summarizing Performance, The Major Hurdle of Pipelining, Pipeline Hazards, Pipelining Implementation, Implementation issues that makes Pipelining hard, Extending the MIPS Pipeline to Handle Multicycle Operations, The MIPS R4000 Pipeline Instruction, Level Parallelism, Concepts and Challenges, Basic Compiler Techniques for Exposing ILP, Reducing Branch Costs with Prediction, Overcoming Data Hazards with Dynamic Scheduling, Dynamic Scheduling, Hardware, Based Speculation, Exploiting ILP Using Multiple Issue and Static Scheduling, Exploiting ILP, Studies of the Limitations of ILP Vector Architecture, SIMD Instruction Set Extensions for Multimedia, Graphics Processing Units, Detecting and Enhancing Loop, Centralized Shared, Memory Architectures, Performance of Shared, Memory Multiprocessors, Distributed Shared Memory, Models of Memory Consistency, Cache Performance, Basic Cache Optimizations, Virtual Memory, Protection and Examples of Virtual Memory, Advanced Optimizations of Cache Performance, Memory Technology and Optimizations, Protection, Virtual Memory and Virtual Machines, Crosscutting Issues, The Design of Memory Hierarchies, Case Studies Lab Exercises Course Outcomes, Upon completion of the course, the students will be able to, 1 David A Patterson, John L Hennessy, Computer Architecture, A Quantitative approach, Sixth Edition, Morgan Kaufmann, 2012",KIIT_Final_Cleaned,,,1
KIIT,EC3000 - Course Objective:,"Concept of Multitasking, Virtual memory Memory management Intel 80286 80386, Brief outline of Processor Architecture, Mode of operation, Segment descriptor, Privilege level protection and Task switching in 80286, Virtual 86 mode, Paging and TLB in 80386 Pentium Processor, Pipelining, ARM design, ARM Processor fundamentals, Registers, CPSR, Memory map, Pipelines, Exceptions, Interrupt Vector Table, Interfacing LCD, Stepper motor, UART Course Outcomes, Upon completion of this course, the students will be able to, Virtual Memory, and Memory Management etc, Examine the mode of Operation of 80286, Concept of program invisible registers, Segment Descriptors etc, Analyze Segment Descriptors, Privilege level and Protection, Virtual 86 Mode and Paging in 80386, enhanced features incorporated in 80486, Acquire the knowledge of a 32, bit ARM Processor, its RISC features, Pipelining and Interrupts, Examine the 32, bit ARM instruction set, bit Thumb instructions and Interfacing Textbooks, 1 Advanced Microprocessor and Peripherals, Architecture, Programming and Interfacing by A K Ray and K M Bhurchandi, McGraw Hill Eduction Pvt Ltd, M A Mazidi others, Micro Digital Ed, 9780997925906",KIIT_Final_Cleaned,,,1
KIIT,CS2100 - Course Objectives:,"Scalable design principles, Principles of processor design, Instruction Level Parallelism, Thread level parallelism, Parallel computer models, Symmetric and distributed shared memory architectures, Performance Issues, Multi, core Architectures, Software and hardware multithreading, SMT and CMP architectures, Design issues, Case studies, Intel Multi, core architecture, SUN CMP architecture Parallel Programming, Fundamental concepts, Designing for threads, scheduling, Threading and parallel programming constructs, Synchronization, Critical sections, Deadlock, Threading APIs OpenMP Programming, OpenMP, Threading a loop, Thread overheads, Performance issues, Library functions, Solutions to parallel programming problems, Data races, deadlocks and livelocks, blocking algorithms, Memory and cache related issues MPI Programming, MPI Model, Collective communication, Data decomposition, Communicators and topologies, Point, point communication, MPI Library Multi Threaded Application Development, Algorithms, Program development and performance tuning Course Outcomes, Upon completion of this course, the students will be able to, Assess the fundamentals of multi, Comprehend the programming constructs of multi, core systems, Exploit the benefit of parallel programming, Identify problems of concurrency for parallel programming, Design and develop OpenMP Programming, 1 Michael J Quinn, Parallel programming in C with MPI and OpenMP, Tata McGraw Hill, 2003 Not Available with the Publisher s Site",KIIT_Final_Cleaned,,,1
KIIT,CS3001 - Course Objectives:,"Soft Computing constituents and Conventional AI, Neuro, Perceptrons and MLP, Adaline and Madaline, Back, propagation Multilayer Perceptrons BPMLP, Radial Basis Function Networks RBF, Kohonen Self, Organizing Networks, Learning Vector Quantization, Hebbian Learning, Hopfield networks Fuzzy Set Theory, Fuzzy sets, Basic Definition and Terminology, theoretic Operations, Member Function Formulation and Parameterization, More on Union, Intersection and Complement, Extension Principle and Fuzzy Relations, Fuzzy If, Then Rules, Fuzzy Reasoning, Fuzzy Inference Systems, Mamdani Fuzzy Models, Sugeno Fuzzy Models, Tsukamoto Fuzzy Models, Adaptive Neuro, Fuzzy Inference Systems ANFIS, ANFIS Architecture, Hybrid Learning Algorithm Particle Swarm Optimization, PSO Model, Global Best, Local Best, Velocity Update Equations, Position Update Equations, Velocity Clamping, Inertia Weight, Constriction Coefficients, Synchronous and Asynchronous Updates, Binary PSO Differential Evolution, DE as modified GA, generation of population, operators and their implementation Ant Colony Optimization, Basic Concepts, Ant System, Application Artificial Bee Colony, Historical Development, Upon completion of this course, the students will be able to, Apply various set theoretic operations in fuzzy sets, Analyze fuzzy rules, fuzzy reasoning and various fuzzy inference systems, Analyze some hybrid models such as adaptive neuro, fuzzy inference systems Textbooks, 1 Neuro, Fuzzy and Soft Computing, Jang, Mizutani, PearsonEducation",KIIT_Final_Cleaned,,,4
KIIT,CS2100 - Course Objectives:,"Compilers, Analysis of the source program, Phases of a compiler, Cousins of the Compiler, Grouping of Phases, Compiler construction tools, Lexical Analysis, Role of Lexical Analyzer, Input Buffering, Specification of Tokens Lab Component, Tutorial on LEX FLEX tool, Tokenization exercises using LEX Syntax Analysis, Role of the parser, Writing Grammars, Context, Free Grammars, Top Down parsing, Recursive Descent Parsing, Predictive Parsing, Bottom, up parsing, Shift Reduce Parsing, Operator Precedent Parsing, LR Parsers, SLR Parser, Canonical LR Parser, LALR Parser Lab Component, Tutorial on YACC tool, Intermediate languages, Declarations, Assignment Statements, Boolean Expressions, Case Statements, Back patching, Procedure calls Lab Component, A sample language like C, loops, Principal Sources of Optimization, Optimization of basic Blocks, DAG representation of Basic Blocks, Runtime Environments, Source Language issues, Storage Organization, Storage Allocation strategies, Access to non, local names, Parameter Passing, Error detection and recovery Lab Component, Issues in the design of code generator, The target machine, Runtime Storage management, Basic Blocks and Flow Graphs, Next, use Information, A simple Code generator, DAG based code generation, Peephole Optimization Lab Component, DAG construction, Simple Code Generator implementation, Upon completion of this course, the students will be able to, Design a compiler for any programming language Textbooks, 1 Alfred V Aho, Jeffrey D Ullman, Principles, Techniques and Tools, Pearson Education, 2012",KIIT_Final_Cleaned,,,1
KIIT,CS2100 - Course Objectives:,"Compilers, Analysis of the source program, Phases of a compiler, Cousins of the Compiler, Grouping of Phases, Compiler construction tools, Lexical Analysis, Role of Lexical Analyzer, Input Buffering, Specification of Tokens Lab Component, Tutorial on LEX FLEX tool, Tokenization exercises using LEX Syntax Analysis, Role of the parser, Writing Grammars, Context, Free Grammars, Top Down parsing, Recursive Descent Parsing, Predictive Parsing, Bottom, up parsing, Shift Reduce Parsing, Operator Precedent Parsing, LR Parsers, SLR Parser, Canonical LR Parser, LALR Parser Lab Component, Tutorial on YACC tool, Intermediate languages, Declarations, Assignment Statements, Boolean Expressions, Case Statements, Back patching, Procedure calls Lab Component, A sample language like C, loops, Principal Sources of Optimization, Optimization of basic Blocks, DAG representation of Basic Blocks, Runtime Environments, Source Language issues, Storage Organization, Storage Allocation strategies, Access to non, local names, Parameter Passing, Error detection and recovery Lab Component, Issues in the design of code generator, The target machine, Runtime Storage management, Basic Blocks and Flow Graphs, Next, use Information, A simple Code generator, DAG based code generation, Peephole Optimization Lab Component, DAG construction, Simple Code Generator implementation, Upon completion of this course, the students will be able to, Design a compiler for any programming language Textbooks, 2 Alfred V Aho, Jeffrey D Ullman, Principles, Techniques and Tools, Pearson Education, 2012",KIIT_Final_Cleaned,,,1
KIIT,CS2000 - Course Objective:,"Knowledge Discovery Process, Data Mining Techniques, Issues, applications, Data Objects and attribute types, Statistical description of data Data Preprocessing, Cleaning, Integration, Reduction, Transformation and discretization, Data Visualization, Basic Concepts, Data Warehousing Architecture, Multidimensional Data Model, Data Warehouse Schemas for Decision Support, Building a Data Warehouse, Concept Hierarchies, Characteristics of OLAP Systems, Typical OLAP Operations, OLAP and OLTP Frequent Pattern Analysis, Mining Frequent Patterns, Market Basket Analysis, The Apriori Algorithm, Finding Frequent Itemsets Using Candidate Generation, Generating Association Rules from Frequent Itemsets, Improving the Efficiently of Apriori, Mining Frequent Itemsets without Candidate Generation, Measuring the Quality of Rules, Issues Regarding Classification and Prediction, Classification by Decision Tree Introduction, Na ve Bayesian Classification, Rule Based Classification, Classification by Back propagation, Support Vector Machines, Lazy Learners, Other Classification Methods, Prediction, Simple linear regression, Accuracy and Error Measures, Types of Data in Cluster Analysis, A Categorization of Major Clustering Methods, Partitioning Methods, Means, medoids, Hierarchical methods, Agglomerative and Divisive Hierarchical Clustering, Density, Based Methods, Grid, Model, Based Clustering Methods, Clustering High, Dimensional Data Course Outcome, Upon completion of this course, the students will be able to, Compile the basic principles, concepts, Interpret the fundamental concepts, benefits, Adapt various data mining techniques on web, spatial, temporal, text and multimedia data mining Textbooks, 1 J Han and M Kamber, Data Mining, Concepts and Techniques, 4th Edition, Morgan Kaufman, 2015",KIIT_Final_Cleaned,,,4
KIIT,MA2100 - Course Objectives,"Characteristics of Digital Image, Basic relationship between pixels, Image sampling and quantization, Color models, Basic Geometric Transformations, Fourier Transform, Cosine, Sine and Hartley Transform, Hadamard, Haar, Slant Transform, Discrete Fourier Transform Image Enhancement Techniques, Spatial Domain Methods, Basic Grey Level Transformation, Histogram Processing, Image subtraction, Im Agile Software Development age averaging, Spatial filtering, Smoothing, Sharpening filters, Laplacian filters, Frequency domain filters, Homomorphic filtering Image Restoration, Model of Image Degradation restoration process, Noise models, Spatial and Frequency Filters, Inverse filtering Wiener Filtering, Least mean square filtering, Image Compression Models, Lossless compression, Variable length coding, LZW coding, Bit plane coding, Predictive coding, DPCM, Lossy Compression, Lossy Predictive Coding, Transform coding, Wavelet coding Image Segmentation Analysis, Image Segmentation techniques, Edge detection, Thresholding, Region, Boundary Extraction Representation, Moment representation, chain codes, Polygonal approximation, Texture, Pattern Recognition Applications, Finger print iris recognition, Remote sensing, Automatic character recognition, Medical image processing Course Outcomes, Upon completion of this course, the students will be able to, Compare various image enhancement techniques, Construct the image from the degraded image, Analyze and use appropriate image compression techniques, Suggest proper image feature for classification problems, 1 Rafael C Gonzalez, Richard E Woods, Digital Image Processing, Fourth Edition, Pearson Education, 2018",KIIT_Final_Cleaned,,,1
KIIT,CS2000 - Course Objectives,"Evolution, Clustering, Grid computing, Virtualization, Basic concepts, Benefits and Risks, Roles and Boundaries, Characteristics, XaaS based service offerings, Basic Deployment models Enabling Technologies, Networks, ISPs, Connectionless Packet Switching, Router, based Interconnectivity, Technical and Business Considerations, Data Center, Standardization and Modularity, Automation, Remote Operation, High Availability, Hardware Virtualization, Hardware Independence, Server Consolidation, Resource Replication, OS and hardware based Virtualization, Web Technology, Multitenant Technology, Service Technology Computing Mechanisms, Infrastructure, Logical Network Perimeter, Virtual Server, Storage Device, Usage Monitor, Specialized, Automated Scaling Listener, Load Balancer, Monitors, Failover System, Hypervisor, Resource Cluster, Multi, Device Broker, State Management Database, Management, Resource, Billing, Remote Administration, Security Cloud Providers Software Platforms, Globally available public clouds Microsoft Azure, Amazon Web Services, Google Cloud Platform, Instances, Images, Networking and Security, Storage, Monitoring and Automation, source softwares, Eucalyptus, Open Nebula, Open Stack, Apache Cloud Stack Programming Models Advances, Apache Spark, Tensor Flow, Inter cloud, Architecture, Resource Provisioning, Security, Mobile Cloud Computing, Resource Allocation, Business Aspects, Application, Future Scope, the students will be able to, Articulate the main concepts, key technologies, strengths, art cloud computing, Compare the various cloud services and cloud platforms, including SaaS, PaaS, IaaS, Public cloud, Private cloud, Hybrid cloud, Examine various cloud applications and issues, 1 Kai Hwang, Geoffrey C Fox, and Jack J Dongarra, Morgan Kaufmann, Elsevier, 2012",KIIT_Final_Cleaned,,,3
KIIT,CS4000 - Course Objective:,"Image formation and camera calibration, Geometric camera models, Orthographic and perspective projections, Weak perspective projection, Intrinsic and extrinsic camera parameters, Edge detection, Interest points and corners, Local image features, Feature matching and Hough transform, Model fitting and RANSAC, Scale invariant feature matching Stereo Vision, Stereo camera geometry and epipolar constraints, Essential and fundamental matrix, Image rectification, Local methods for stereo matching, Correlation and multi, scale approaches, Global methods for stereo matching, Order constraints and dynamic programming, Smoothness and graph, based energy minimization, Optical flow Shape from Shading, Modeling pixel brightness, Reflection at surfaces, The Lambertian and specular model, Area sources, Photometric stereo, Shape from multiple shaded images, Modeling inter, reflection, Shape from one shaded image Structure from motion, Camera self, calibration, Euclidean structure and motion from two images, Euclidean structure and motion from multiple images, Structure and motion from weak, Image Classification, Object Detection, Semantic Segmentation, Upon completion of this course, the students will be able to, Categorizing of image formation and camera calibration, Apply the concepts of feature detection, Feature reduction, and matching, Design the concepts of generating shapes from shading, Identifying the concepts of structures from motions, 1 Forsyth, D A and Ponce, Computer Vision, A Modern Approach, 2nd Ed, Pearson Education",KIIT_Final_Cleaned,,,1
KIIT,CS3100 - Course Objectives:,"SPM Concepts, Definition, Components of SPM, Challenges and opportes, Tools and techniques, Managing human resource and technical resource, Costing and pricing of projects, Training and development, Project management techniques Software Measurements, Monitoring measurement of SW development, Cost, Size and time metrics, Methods and tools for metrics, Issues of metrics in multiple projects Software Quality, Quality in SW development, Quality assurance, Quality standards and certifications, The process and issues in obtaining certifications, Change management Risk Issues, The risk issues in SW development and implementation, Identification of risks, Resolving and avoiding risks, Tools and methods for identifying risk management SPM Tools, Software project management using Primavera Redmine, Upon completion of this course, the students will be able to, Design and develop project modules and assign resources, Comprehend, assess, Analyze the tools for risk management, Design a Case study using SPM tools Textbooks, 1 Richard H Thayer, Software Engineering Project Management, Second Edition, John Wiley Sons, 2001 2 Royce, Walker, Software Project Management, First Edition, Pearson Education, 1998",KIIT_Final_Cleaned,,,2
KIIT,MA2100 - Course Objective:,"Examples of time series, Stationary models and auto correlation function, Basic properties and linear processes, Properties of sample mean and autocorrelation function, Forecasting stationary time series, ARMA p, q processes, ACF and PACF, Forecasting of ARMA processes Spectral Analysis, Spectral densities, Time, invariant linear filters, Preliminary estimation, Maximum likelihood estimation, Diagnostics, Forecasting, Order selection Non, stationary and Seasonal Time Series Models, ARIMA models, Identification techniques, Unit roots in time series, Forecasting ARIMA models, Seasonal ARIMA models, Regression with ARMA errors Multivariate Time Series, Second, order properties of multivariate time series, Estimation of the mean and covariance, Multivariate ARMA processes, Best linear predictors of second, order random vectors, Modeling and forecasting State, Space Models, State, space representations, The basic structure model, space representation of ARIMA models, The Kalman Recursions, Estimation for state, space models Forecasting Techniques, The ARAR algorithm, The Holt, Winter algorithm, Winter seasonal algorithm Course Outcomes, Upon completion of this course, the students will be able to, Implementation of the ARIMA model, 1 Brockwell, Peter J and Davis, Richard A 2002 Introduction to Time Series and Forecasting, 3rd edition Springer, Verlag, New York 2 Box, G E P, Jenkins, G M and Reinsel, G C 1994 Time Series Analysis, Forecasting and Control, Third Edition, Prentice Hall, New Jersey",KIIT_Final_Cleaned,,,0
KIIT,CM3000 - Course Objectives:,"Lexical Analysis, Regular expression and Automata for string matching, Words and Word Forms, Morphology fundamentals, Morphological Diversity of Indian Languages, Morphology Paradigms, Finite State Machine, Transducers Based Morphology, Automatic Morphology Learning, Parts of Speech, gram Models, Hidden Markov Models Speech Processing, Biology of Speech Processing, Place and Manner of Articulation, Word Boundary Detection, Argmax based computations, HMM and Speech Recognition, Text to Speech Synthesis, Rule based, Concatenative based approach Parsing, Theories of Parsing, Parsing Algorithms, Earley Parser, CYK Parser, Probabilistic Parsing, Resolving attachment and structural ambiguity, Shallow Parsing, Dependency Parsing, Named Entity Recognition, Maximum Entropy Models, Conditional Random Fields Lexical Knowledge Networks, Meaning, Lexical Knowledge Networks, Wordnet Theory, Indian Language Wordnets and Multilingual Dictionaries, Semantic Roles, Word Sense Disambiguation, WSD and Multilinguality, Metaphors, Coreference and Anaphora Resolution Applications, Applications, Sentiment Analysis, Text Entailment, Machine Translation, Question Answering System, Information Retrieval, Upon completion of the course, the students will be able to, Suggest appropriate pre, 1 Christopher Manning, Schutze Heinrich, Foundations of Statistical Natural Language Processing, MIT Press, 1999",KIIT_Final_Cleaned,,,2
KIIT,CS3100 - Course Objectives:,"Deep Networks, Deep Feedforward Networks, Learning XOR, Gradient Based learning, Hidden Units, Back, propagation and other Differential Algorithms, Regularization for Deep Learning, Convolution operation, Motivation, Pooling, Convolution and Pooling as strong prior, Efficient convolution algorithms, Unsupervised features, Sequence Modeling, Recurrent and Recursive Nets, LSTM Networks, Applications, Computer Vision, Speech Recognition, Natural Language Processing Linear factor Models, Probabilistic PCA and Factor Analysis, Independent Component Analysis ICA, Auto encoders, Regularized Auto encoders, Representational Power, Layer size and Depth, Stochastic Auto encoders, Applications Representation Learning, Greedy Layer, wise Unsupervised Pre, Training, Transfer learning and Domain Adaptation, Deep Generative Models Deep Learning with Python, Deep Learning for computer vision, convnets, Deep Learning for Text and Sequences, Generative Deep Learning, Text Generation with LSTM, DeepDream, Neural Style Transfer, Generating images with variational auto encoders, Generative Adversarial Networks GAN Course Outcomes, Upon completion of this course, the students will be able to, Assess the concept of deep learning, Implement deep learning algorithms and solve real, world problems, Develop Deep Learning techniques using Python, Represent learning Models Textbooks, 1 Ian Goodfellow, Yoshua Bengio, Aaron Courville, Deep Learning, The MIT Press, 2016",KIIT_Final_Cleaned,,,4
KIIT,CS3100 - Course Objectives:,"Testing as an Engineering Activity, Testing as a Process, Testing Maturity Model, Testing axioms, Basic definitions, Software Testing Principles, The Tester s Role in a Software Development Organization, Origins of Defects, Cost of defects, Defect Classes, The Defect Repository and Test Design, Defect Examples, Test case Design Strategies, Using Black Box Approach to Test Case Design, Boundary Value Analysis, Equivalence Class Partitioning, State based testing, Cause, effect graphing, Compatibility testing, User documentation testing, Domain testing, Random Testing, Requirements based testing, Using White Box Approach to Test design, Test Adequacy Criteria, Static testing vs Structural testing, Code functional testing, Coverage and Control Flow Graphs, Covering Code Logic, Paths, Code complexity testing, Additional White box testing approaches, Evaluating Test Adequacy Criteria Levels of Testing, The need for Levels of Testing, Unit Test, Unit Test Planning, Designing the Unit Tests, The Test Harness, Running the Unit tests and Recording results, Integration tests, Designing Integration Tests, Integration Test Planning, Scenario testing, Defect bash elimination System Testing, Acceptance testing, Performance testing, Regression Testing, Internationalization testing, hoc testing, Alpha Beta Tests, Testing OO systems, Usability and Accessibility testing, Configuration testing, Testing the documentation, Website testing Test Management, People and organizational issues in testing, Organization structures for testing teams, Testing services, Test Planning, Test Plan Components, Test Plan Attachments, Locating Test Items, Test management, Test process, Reporting Test Results, Introducing the test specialist, Skills needed by a test specialist, Building a Testing Group, The Structure of Testing Group, The Technical Training Program Test Automation, Software test automation, skills needed for automation, Scope of automation, Design and architecture for automation, Requirements for a test tool, Challenges in automation, Test metrics and measurements project, progress and productivity metrics Course Outcomes, Upon completion of this course, the students will be able to, Identify suitable tests to be carried out, Prepare test planning based on the document, Document test plans and test cases designed, Apply automatic testing tools, Develop and validate a test plan Textbooks, 1 Srinivasan Desikan, Gopalaswamy Ramesh, Software Testing, Principles and Practices, Pearson Education, 2006 2 Ron Patton, Second Edition, Sams Publishing, 2007",KIIT_Final_Cleaned,,,2
KIIT,CS4000 - Course Objectives:,"HCI Foundations, Input output channels, Human memory, Thinking, reasoning and problem solving, Emotion, Individual differences, Psychology and the design of interactive systems, Text entry devices, Positioning, pointing and drawing, Display devices, Devices for virtual reality and 3D interaction, Physical controls, Sensors and special devices, Paper, Printing and scanning Designing, Programming Interactive systems, Models of interaction, Frameworks and HCI, Ergonomics, Interaction styles, Elements of the WIMP interface, The context of the interaction, Experience, Engagement and fun, Paradigms for interaction Cantered Design and testing, Interaction design basics, The process of design, User focus, Scenarios, Navigation design, Screen design and layout, Iteration and prototyping HCI in the software process, Iterative design and prototyping, Design rules, Principles to support usability, Standards and Guidelines, Golden rules and heuristics, HCI patterns Implementation support, Elements of windowing systems, Programming the application, Using toolkits, User interface management systems Evaluation techniques, Evaluation through expert analysis, Evaluation through user participation, Universal design, User support Models and Theories, Cognitive models, Goal and task hierarchies, Linguistic models, The challenge of display, based systems, Physical and device models, Cognitive architectures Collaboration and communication, Face, face communication, Conversation, Text, based communication, Group working, Dialog design notations, Diagrammatic notations, Textual dialog notations, Dialog semantics, Dialog analysis and design Human factors and security, Groupware, Meeting and decision support systems, Shared applications and artifacts, Frameworks for groupware, Implementing synchronous groupware, Mixed, Augmented and Virtual Reality Course Outcomes, Upon completion of the course, the students will be able to, Analyze product usability evaluations and testing methods, Categorize",KIIT_Final_Cleaned,,,2
KIIT,MA2100 - Course Objectives,"Basic of Computer Graphics, Applications of computer graphics, Display devices, Random and Raster scan systems, Color models, Graphics Primitives, Points, Lines, Circles and ellipses as primitives, Scan conversion algorithms for primitives Two, Dimensional Graphics, Two dimensional geometric transformations, Matrix representations and homogeneous coordinates, Composite transformations, Two dimensional viewing, Viewing pipeline, Viewing coordinate reference frame, Window to viewport coordinate transformation, Two dimensional viewing functions, Clipping operations, Point, Line, Polygon clipping algorithms Three, Three dimensional concepts, Three dimensional object representations, Polygon surfaces, Polygon tables, Plane equations, Polygon meshes, Curved Lines and surfaces, Quadratic surfaces, Blobby objects, Spline representations, Bezier curves and surfaces, Spline curves and surfaces, Transformation and Viewing, Three dimensional geometric and modeling transformations, Translation, Rotation, Scaling, composite transformations, Three dimensional viewing, Viewing coordinates, Projections, Clipping Multimedia System Design Multimedia File Handling, Data and File Formats, Multimedia basics, Multimedia applications, Multimedia system architecture, Evolving technologies for multimedia, Defining objects for multimedia systems, Multimedia data interface standards, Multimedia databases, Compression and decompression, Data and file format standards, Multimedia I O technologies, Digital voice and audio, Video image and animation, Full motion video, Storage and retrieval technologies Hypermedia, Multimedia authoring and user interface, Hypermedia messaging, Mobile messaging, Hypermedia message component, Creating hypermedia message, Integrated multimedia message standards, Integrated document management, Upon completion of the course, the students will be able to, Analyze and implement various algorithms to scan, convert the basic geometrical primitives, transformations, Area filling, Identify the use of three dimensional graphics, 3D geometric transformations, projections to detect visible surfaces, Implement multimedia components efficiently, Design and develop of modeling, rendering, shading and animation Textbooks, 1 James D Foley, A Van Dam, S K Feiner, J F Hughes, ComputerGraphics, Principles and practice, Third Edition, Pearson, 1997 2 Donald Hearn, Pauline Baker M, Computer Graphics in C Version, Pearson Education, 2007 3 Andleigh, Kiran Thakrar, Multimedia Systems and Design, 2003",KIIT_Final_Cleaned,,,1
KIIT,IT4000 - Course Objectives:,"Mathematical Foundations, Number Theory, Fermat s theorem, Cauchy s theorem, Chinese remainder theorem, Primality testing algorithm, Euclid s algorithm for integers, quadratic residues, Legendre symbol, Jacobi symbol Classical Cryptosystems, Cryptography and cryptanalysis, Classical Cryptography, different type of attack, Shannon perfect secrecy, Pseudo random bit generators, stream ciphers and RC4 Symmetric Key Ciphers, Block ciphers, Modes of operation, DES and its variants, finite fields 2n, way function, Trapdoor one, Public key cryptography, RSA cryptosystem, Diffie, Hellman key exchange algorithm, ElGamal Cryptosystem Message Authentication, Cryptographic hash functions, secure hash algorithm, Message authentication, digital signature, Upon completion of this course, the students will be able to, Identify the relevance of number theory, group, ring, Assess use of symmetric cryptosystem, public key cryptosystem and digital signature scheme, Design and implement cryptographic protocols, Discuss the security of cryptographic algorithms, 1 Stinson D, Cryptography, Theory and Practice, Third Edition, Chapman Hall CRC, 2012 2 Douglas Robert Stinson, Maura Paterson Cryptography, Fourth Edition, 2012",KIIT_Final_Cleaned,,,3
KIIT,CS4000 - Course Objectives:,"Computing paradigms inspired by nature, Cellular automata, biological computers, quantum computers, Solving, Artificial neural networks, Artificial immune systems, Swarm intelligence, Evolutionary algorithms, Ant colony optimization, Particle swarm optimization, Diffusion search Nature Inspired Computing for Modeling, Artificial life like forms and behaviour, Creative evolutionary art, Foraging and satisfying, Autonomous self, organizing systems, Competition and cooperation, Collective crowd behaviour, Social trend and consensus Immunocomputing, Immune System, Physiology and main components, Pattern Recognition and Binding, Immune Network Theory, Danger Theory, Evaluation Interaction, Immune Algorithms, Genetic algorithms, Bone Marrow Models, Forest s Algorithm, DNA Computing, Motivation, DNA Molecule, Adleman s experiment, Test tube programming language, Universal DNA Computers, PAM Model, Splicing Systems, Lipton s Solution to SAT Problem, Scope of DNA Computing, From Classical to DNA Computing Course Outcomes, Upon successful completion of this course, students should be able to, Formulate and implement the nature, solving and modeling, biological and quantum computing, 1 D Floreano and C Mattiussi, Inspired Artificial Intelligence, Theories, Methods, and Technologies, MIT Press, 2008",KIIT_Final_Cleaned,,,2
